security_code,security_name,financing_balance,financing_buy,financing_repayment,trade_date,market,source_id,theme_id,theme_name
002032,苏 泊 尔,67018241,6829499,,2026-07-29,SZSE,margin_detail,,
002033,丽江股份,169217836,14652448,,2026-07-29,SZSE,margin_detail,,
002034,旺能环境,410036960,4480656,,2026-07-29,SZSE,margin_detail,,
002035,华帝股份,182614479,5675697,,2026-07-29,SZSE,margin_detail,,
002036,联创电子,687282842,0,,2026-07-29,SZSE,margin_detail,,
002037,保利联合,116168567,1905987,,2026-07-29,SZSE,margin_detail,,
002038,双鹭药业,320504592,12568922,,2026-07-29,SZSE,margin_detail,,
002039,黔源电力,272989374,15114777,,2026-07-29,SZSE,margin_detail,,
002041,登海种业,167339087,5244042,,2026-07-29,SZSE,margin_detail,,
002042,华孚时尚,382857947,6137884,,2026-07-29,SZSE,margin_detail,,
002043,兔 宝 宝,29441689,8533856,,2026-07-29,SZSE,margin_detail,,
002044,美年健康,755305907,14880127,,2026-07-29,SZSE,margin_detail,,
002045,国光电器,250470459,7628118,,2026-07-29,SZSE,margin_detail,,
002046,国机精工,1247438204,52903149,,2026-07-29,SZSE,margin_detail,,
002048,宁波华翔,1115890985,15910961,,2026-07-29,SZSE,margin_detail,,
002049,紫光国微,4468773924,149473258,,2026-07-29,SZSE,margin_detail,,
002050,三花智控,5729987992,126152381,,2026-07-29,SZSE,margin_detail,,
002051,中工国际,390947067,31916742,,2026-07-29,SZSE,margin_detail,,
002053,云南能投,392003849,3230873,,2026-07-29,SZSE,margin_detail,,
002054,德美化工,126840375,3108599,,2026-07-29,SZSE,margin_detail,,
002056,横店东磁,692284739,58439644,,2026-07-29,SZSE,margin_detail,,
002057,中钢天源,436082038,16060371,,2026-07-29,SZSE,margin_detail,,
002060,广东建工,174226507,1945082,,2026-07-29,SZSE,margin_detail,,
002061,浙江交科,214397439,5790075,,2026-07-29,SZSE,margin_detail,,
002062,宏润建设,570330957,5723389,,2026-07-29,SZSE,margin_detail,,
002063,远光软件,630998240,10770825,,2026-07-29,SZSE,margin_detail,,
002064,华峰化学,248153148,16844138,,2026-07-29,SZSE,margin_detail,,
002065,东华软件,1050758729,11442339,,2026-07-29,SZSE,margin_detail,,
002067,景兴纸业,383751376,16547252,,2026-07-29,SZSE,margin_detail,,
002068,黑猫股份,202534487,10672065,,2026-07-29,SZSE,margin_detail,,
002073,软控股份,442517754,6831096,,2026-07-29,SZSE,margin_detail,,
002074,国轩高科,2462706427,36546372,,2026-07-29,SZSE,margin_detail,,
002075,沙钢股份,949059164,3940460,,2026-07-29,SZSE,margin_detail,,
002077,大港股份,232161870,20176174,,2026-07-29,SZSE,margin_detail,,
002078,太阳纸业,190518114,9163124,,2026-07-29,SZSE,margin_detail,,
002079,苏州固锝,531319065,30991675,,2026-07-29,SZSE,margin_detail,,
002080,中材科技,1119003920,146215243,,2026-07-29,SZSE,margin_detail,,
002081,金 螳 螂,363354026,17753525,,2026-07-29,SZSE,margin_detail,,
002085,万丰奥威,1049456270,9603388,,2026-07-29,SZSE,margin_detail,,
002088,鲁阳节能,112592197,3859676,,2026-07-29,SZSE,margin_detail,,
002091,江苏国泰,369169034,5599238,,2026-07-29,SZSE,margin_detail,,
002093,国脉科技,244232852,6527173,,2026-07-29,SZSE,margin_detail,,
002094,青岛金王,104894675,7342472,,2026-07-29,SZSE,margin_detail,,
002095,生 意 宝,194376288,2972896,,2026-07-29,SZSE,margin_detail,,
002097,山河智能,184395779,4044241,,2026-07-29,SZSE,margin_detail,,
002099,海翔药业,869303772,4064601,,2026-07-29,SZSE,margin_detail,,
002100,天康生物,239435320,10986152,,2026-07-29,SZSE,margin_detail,,
002101,广东鸿图,232131032,2566378,,2026-07-29,SZSE,margin_detail,,
002104,恒宝股份,382464751,32860309,,2026-07-29,SZSE,margin_detail,,
002106,莱宝高科,631337971,19564636,,2026-07-29,SZSE,margin_detail,,
002108,沧州明珠,468826678,6921226,,2026-07-29,SZSE,margin_detail,,
002110,三钢闽光,325682535,3825859,,2026-07-29,SZSE,margin_detail,,
002112,三变科技,325114927,21637412,,2026-07-29,SZSE,margin_detail,,
002115,三维通信,474333547,37367217,,2026-07-29,SZSE,margin_detail,,
002117,东港股份,334118064,3825048,,2026-07-29,SZSE,margin_detail,,
002119,康强电子,339239726,64669835,,2026-07-29,SZSE,margin_detail,,
002120,韵达股份,524275735,12913608,,2026-07-29,SZSE,margin_detail,,
002121,科陆电子,454004351,4681214,,2026-07-29,SZSE,margin_detail,,
002123,梦网科技,323560797,10477639,,2026-07-29,SZSE,margin_detail,,
002125,湘潭电化,473823823,10094672,,2026-07-29,SZSE,margin_detail,,
002126,银轮股份,498013944,34717192,,2026-07-29,SZSE,margin_detail,,
002127,南极电商,440144083,11898828,,2026-07-29,SZSE,margin_detail,,
002128,电投能源,1608521398,20297012,,2026-07-29,SZSE,margin_detail,,
002129,TCL中环,2396267142,49147294,,2026-07-29,SZSE,margin_detail,,
002130,沃尔核材,1341125780,24665732,,2026-07-29,SZSE,margin_detail,,
002131,利欧股份,961076012,56957752,,2026-07-29,SZSE,margin_detail,,
002132,恒星科技,363585849,10453575,,2026-07-29,SZSE,margin_detail,,
002135,东南网架,270710286,3321424,,2026-07-29,SZSE,margin_detail,,
002138,顺络电子,1397095968,102146294,,2026-07-29,SZSE,margin_detail,,
002139,拓邦股份,694844493,8082237,,2026-07-29,SZSE,margin_detail,,
002140,东华科技,165092328,1956642,,2026-07-29,SZSE,margin_detail,,
002142,宁波银行,2021289363,51128424,,2026-07-29,SZSE,margin_detail,,
002145,钛能化学,807507955,21057260,,2026-07-29,SZSE,margin_detail,,
002146,荣盛发展,182262629,4885055,,2026-07-29,SZSE,margin_detail,,
002148,北纬科技,151225716,8687449,,2026-07-29,SZSE,margin_detail,,
002149,西部材料,806685676,42209026,,2026-07-29,SZSE,margin_detail,,
002150,正泰电源,291612882,7200659,,2026-07-29,SZSE,margin_detail,,
002151,北斗星通,771537704,15276024,,2026-07-29,SZSE,margin_detail,,
002152,广电运通,1106069796,20306829,,2026-07-29,SZSE,margin_detail,,
002153,石基信息,251988264,15778168,,2026-07-29,SZSE,margin_detail,,
002154,报 喜 鸟,165833343,8480454,,2026-07-29,SZSE,margin_detail,,
002155,湖南黄金,2098923398,50213388,,2026-07-29,SZSE,margin_detail,,
002156,通富微电,4415345102,880258621,,2026-07-29,SZSE,margin_detail,,
002157,正邦科技,615286536,21350680,,2026-07-29,SZSE,margin_detail,,
002158,汉钟精机,506123789,16279509,,2026-07-29,SZSE,margin_detail,,
002160,常铝股份,169903763,5538970,,2026-07-29,SZSE,margin_detail,,
002161,远 望 谷,496736172,9377511,,2026-07-29,SZSE,margin_detail,,
002163,海南发展,203081575,11212957,,2026-07-29,SZSE,margin_detail,,
002164,宁波东力,296796459,4319653,,2026-07-29,SZSE,margin_detail,,
002165,红 宝 丽,198844776,24226358,,2026-07-29,SZSE,margin_detail,,
002166,莱茵生物,512212124,4938185,,2026-07-29,SZSE,margin_detail,,
002167,东方锆业,626491919,72187004,,2026-07-29,SZSE,margin_detail,,
002169,智光电气,724587229,12898841,,2026-07-29,SZSE,margin_detail,,
002171,楚江新材,993975225,31540853,,2026-07-29,SZSE,margin_detail,,
002173,创新医疗,426921357,56589164,,2026-07-29,SZSE,margin_detail,,
002174,游族网络,918360382,30935092,,2026-07-29,SZSE,margin_detail,,
002176,江特电机,1219419740,25583639,,2026-07-29,SZSE,margin_detail,,
002177,御银股份,204137516,10315252,,2026-07-29,SZSE,margin_detail,,
002179,中航光电,2039427531,64177790,,2026-07-29,SZSE,margin_detail,,
002180,奔图科技,645768780,15732711,,2026-07-29,SZSE,margin_detail,,
002181,粤 传 媒,168565282,18755637,,2026-07-29,SZSE,margin_detail,,
002182,宝武镁业,793822411,21616121,,2026-07-29,SZSE,margin_detail,,
002183,怡 亚 通,757607897,11105377,,2026-07-29,SZSE,margin_detail,,
002185,华天科技,2519456890,514945251,,2026-07-29,SZSE,margin_detail,,
002189,中光学,411882084,13237154,,2026-07-29,SZSE,margin_detail,,
002190,成飞集成,193585690,11998564,,2026-07-29,SZSE,margin_detail,,
002191,劲嘉股份,258926217,3144601,,2026-07-29,SZSE,margin_detail,,
002192,融捷股份,1308790781,106148003,,2026-07-29,SZSE,margin_detail,,
002194,武汉凡谷,296101130,13399364,,2026-07-29,SZSE,margin_detail,,
002195,岩山科技,1748875565,126527187,,2026-07-29,SZSE,margin_detail,,
002201,九鼎新材,189253436,5607829,,2026-07-29,SZSE,margin_detail,,
002202,金风科技,3099879314,111498454,,2026-07-29,SZSE,margin_detail,,
002203,海亮股份,980307015,15163945,,2026-07-29,SZSE,margin_detail,,
002204,大连重工,300493241,5724917,,2026-07-29,SZSE,margin_detail,,
002206,海 利 得,223682645,6129578,,2026-07-29,SZSE,margin_detail,,
002208,合肥城建,103050967,50875062,,2026-07-29,SZSE,margin_detail,,
002210,飞马国际,245210977,7177955,,2026-07-29,SZSE,margin_detail,,
002212,天融信,544771048,26362458,,2026-07-29,SZSE,margin_detail,,
002213,大为股份,54246716,21038469,,2026-07-29,SZSE,margin_detail,,
002215,诺 普 信,527297168,9668077,,2026-07-29,SZSE,margin_detail,,
002216,三全食品,141874180,5345325,,2026-07-29,SZSE,margin_detail,,
002218,拓日新能,110910690,22566352,,2026-07-29,SZSE,margin_detail,,
002219,新里程,357301937,13860244,,2026-07-29,SZSE,margin_detail,,
002221,东华能源,662005763,8480354,,2026-07-29,SZSE,margin_detail,,
002222,福晶科技,1872678228,415104747,,2026-07-29,SZSE,margin_detail,,
002223,鱼跃医疗,611934696,12257400,,2026-07-29,SZSE,margin_detail,,
002229,鸿博股份,389830729,17116840,,2026-07-29,SZSE,margin_detail,,
002230,科大讯飞,5498224554,131365856,,2026-07-29,SZSE,margin_detail,,
002232,启明信息,142859706,4327837,,2026-07-29,SZSE,margin_detail,,
002233,塔牌集团,115887349,3543277,,2026-07-29,SZSE,margin_detail,,
002234,民和股份,119116000,1670917,,2026-07-29,SZSE,margin_detail,,
002235,安妮股份,367860039,25361404,,2026-07-29,SZSE,margin_detail,,
002236,大华股份,1745951983,59394347,,2026-07-29,SZSE,margin_detail,,
002237,恒邦股份,1452149266,29063306,,2026-07-29,SZSE,margin_detail,,
002238,天威视讯,72085315,4550360,,2026-07-29,SZSE,margin_detail,,
002239,奥特佳,424333388,14149605,,2026-07-29,SZSE,margin_detail,,
002240,盛新锂能,1350355865,113313907,,2026-07-29,SZSE,margin_detail,,
002241,歌尔股份,4127101198,203457968,,2026-07-29,SZSE,margin_detail,,
002242,九阳股份,132935716,12917895,,2026-07-29,SZSE,margin_detail,,
002243,力合科创,676599629,11921089,,2026-07-29,SZSE,margin_detail,,
002244,滨江集团,320014652,20498142,,2026-07-29,SZSE,margin_detail,,
002245,蔚蓝锂芯,676069731,56216895,,2026-07-29,SZSE,margin_detail,,
002246,北化股份,475628330,32564831,,2026-07-29,SZSE,margin_detail,,
002249,大洋电机,836529566,12407114,,2026-07-29,SZSE,margin_detail,,
002250,联化科技,775708988,18531521,,2026-07-29,SZSE,margin_detail,,
002251,步步高,323905774,17984957,,2026-07-29,SZSE,margin_detail,,
002252,上海莱士,1161559545,30380646,,2026-07-29,SZSE,margin_detail,,
002254,泰和新材,491713483,23626429,,2026-07-29,SZSE,margin_detail,,
002255,海陆重工,335785594,18364083,,2026-07-29,SZSE,margin_detail,,
002256,兆新股份,365348232,14308484,,2026-07-29,SZSE,margin_detail,,
002258,利尔化学,395817671,29623213,,2026-07-29,SZSE,margin_detail,,
002261,拓维信息,1605980660,42112509,,2026-07-29,SZSE,margin_detail,,
002262,恩华药业,703777787,11197473,,2026-07-29,SZSE,margin_detail,,
002263,大东南,247931197,6485047,,2026-07-29,SZSE,margin_detail,,
002265,建设工业,314709657,49728729,,2026-07-29,SZSE,margin_detail,,
002266,浙富控股,840158519,33461064,,2026-07-29,SZSE,margin_detail,,
002267,陕天然气,213512916,1681157,,2026-07-29,SZSE,margin_detail,,
002268,电科网安,786696971,17294282,,2026-07-29,SZSE,margin_detail,,
002269,美邦服饰,91646116,5224339,,2026-07-29,SZSE,margin_detail,,
002270,华明装备,333301264,38802380,,2026-07-29,SZSE,margin_detail,,
002271,东方雨虹,778233939,12033218,,2026-07-29,SZSE,margin_detail,,
002272,川润股份,557732963,28939148,,2026-07-29,SZSE,margin_detail,,
002273,水晶光电,2870196528,127241358,,2026-07-29,SZSE,margin_detail,,
002274,华昌化工,222653266,5241330,,2026-07-29,SZSE,margin_detail,,
002275,桂林三金,103080283,1575294,,2026-07-29,SZSE,margin_detail,,
002276,万马股份,693031757,9396290,,2026-07-29,SZSE,margin_detail,,
002277,友阿股份,695037708,7360936,,2026-07-29,SZSE,margin_detail,,
002281,光迅科技,4095040258,355019962,,2026-07-29,SZSE,margin_detail,,
002283,天润工业,430495890,7241065,,2026-07-29,SZSE,margin_detail,,
002284,亚太股份,243055232,5051552,,2026-07-29,SZSE,margin_detail,,
002285,世联行,171574456,7676598,,2026-07-29,SZSE,margin_detail,,
002287,奇正藏药,129904368,4764171,,2026-07-29,SZSE,margin_detail,,
002290,禾盛新材,90493378,19862561,,2026-07-29,SZSE,margin_detail,,
002291,遥望科技,299560660,9586164,,2026-07-29,SZSE,margin_detail,,
002292,奥飞娱乐,459444090,66745082,,2026-07-29,SZSE,margin_detail,,
002293,罗莱生活,130597235,8254910,,2026-07-29,SZSE,margin_detail,,
002294,信立泰,1024504352,48536898,,2026-07-29,SZSE,margin_detail,,
002297,博云新材,416719466,40311382,,2026-07-29,SZSE,margin_detail,,
002298,中电鑫龙,263897967,56848270,,2026-07-29,SZSE,margin_detail,,
002299,圣农发展,313144653,7995661,,2026-07-29,SZSE,margin_detail,,
002300,太阳电缆,152249106,44710122,,2026-07-29,SZSE,margin_detail,,
002301,齐心集团,296821012,5813997,,2026-07-29,SZSE,margin_detail,,
002302,西部建设,140478861,2462400,,2026-07-29,SZSE,margin_detail,,
002303,美盈森,247511882,26941117,,2026-07-29,SZSE,margin_detail,,
002304,洋河股份,1293255645,22160548,,2026-07-29,SZSE,margin_detail,,
002307,北新路桥,225827507,6279595,,2026-07-29,SZSE,margin_detail,,
002309,中利集团,93285675,85724590,,2026-07-29,SZSE,margin_detail,,
002311,海大集团,153284903,9671603,,2026-07-29,SZSE,margin_detail,,
002312,川发龙蟒,701850812,6563267,,2026-07-29,SZSE,margin_detail,,
002317,众生药业,528734961,45243638,,2026-07-29,SZSE,margin_detail,,
002318,久立特材,290444619,20210354,,2026-07-29,SZSE,margin_detail,,
002320,海峡股份,208645410,8502897,,2026-07-29,SZSE,margin_detail,,
002324,普利特,465463367,20057135,,2026-07-29,SZSE,margin_detail,,
002326,永太科技,1105402927,66896539,,2026-07-29,SZSE,margin_detail,,
002328,新朋股份,284155230,13796478,,2026-07-29,SZSE,margin_detail,,
002329,皇氏集团,117730420,9341596,,2026-07-29,SZSE,margin_detail,,
002332,仙琚制药,378559251,7043045,,2026-07-29,SZSE,margin_detail,,
002334,英威腾,385647387,8389399,,2026-07-29,SZSE,margin_detail,,
002335,科华数据,1184300105,36900982,,2026-07-29,SZSE,margin_detail,,
002338,奥普光电,485383282,18528414,,2026-07-29,SZSE,margin_detail,,
002339,积成电子,204745859,15710979,,2026-07-29,SZSE,margin_detail,,
002340,格林美,2199236151,31386719,,2026-07-29,SZSE,margin_detail,,
002342,巨力索具,250467817,15624506,,2026-07-29,SZSE,margin_detail,,
002344,海宁皮城,308664443,2952086,,2026-07-29,SZSE,margin_detail,,
002346,柘中股份,271333211,3163589,,2026-07-29,SZSE,margin_detail,,
002349,精华制药,184293854,8174399,,2026-07-29,SZSE,margin_detail,,
002350,北京科锐,514268078,22852535,,2026-07-29,SZSE,margin_detail,,
002351,漫步者,216795876,5763698,,2026-07-29,SZSE,margin_detail,,
002352,顺丰控股,4818747527,32614590,,2026-07-29,SZSE,margin_detail,,
002353,杰瑞股份,858310000,223420830,,2026-07-29,SZSE,margin_detail,,
002354,天娱数科,517049611,50872435,,2026-07-29,SZSE,margin_detail,,
002355,兴民智通,340699278,1704306,,2026-07-29,SZSE,margin_detail,,
002361,神剑股份,349122329,28310899,,2026-07-29,SZSE,margin_detail,,
002362,汉王科技,187111929,3951365,,2026-07-29,SZSE,margin_detail,,
002364,中恒电气,879974231,151650715,,2026-07-29,SZSE,margin_detail,,
002366,融发核电,373273190,66435974,,2026-07-29,SZSE,margin_detail,,
002367,康力电梯,167624501,3826661,,2026-07-29,SZSE,margin_detail,,
002368,太极股份,581109060,8859889,,2026-07-29,SZSE,margin_detail,,
002369,卓翼科技,198514602,12396655,,2026-07-29,SZSE,margin_detail,,
002370,亚太药业,240366154,10011980,,2026-07-29,SZSE,margin_detail,,
002371,北方华创,3669129961,572812427,,2026-07-29,SZSE,margin_detail,semiconductor,半导体与芯片
002372,伟星新材,141293477,3538205,,2026-07-29,SZSE,margin_detail,,
002373,千方科技,665802079,18779983,,2026-07-29,SZSE,margin_detail,,
002374,中锐股份,144191991,8106960,,2026-07-29,SZSE,margin_detail,,
002375,亚厦股份,193782585,1709224,,2026-07-29,SZSE,margin_detail,,
002376,新北洋,387022391,3059289,,2026-07-29,SZSE,margin_detail,,
002378,章源钨业,1001158301,30123449,,2026-07-29,SZSE,margin_detail,,
002379,宏桥控股,932713397,83029812,,2026-07-29,SZSE,margin_detail,,
002382,蓝帆医疗,344649294,4791757,,2026-07-29,SZSE,margin_detail,,
002383,合众思壮,152698054,4568585,,2026-07-29,SZSE,margin_detail,,
002384,东山精密,13476377301,1780249434,,2026-07-29,SZSE,margin_detail,,
002385,大北农,531057992,5436919,,2026-07-29,SZSE,margin_detail,,
002386,天原股份,365408827,3477871,,2026-07-29,SZSE,margin_detail,,
002387,维信诺,230556641,10604906,,2026-07-29,SZSE,margin_detail,,
002389,航天彩虹,745499168,24641109,,2026-07-29,SZSE,margin_detail,,
002390,信邦制药,191649199,3384820,,2026-07-29,SZSE,margin_detail,,
002393,力生制药,165711100,1390527,,2026-07-29,SZSE,margin_detail,,
002395,双象股份,96695277,2492366,,2026-07-29,SZSE,margin_detail,,
002396,星网锐捷,593378252,305044140,,2026-07-29,SZSE,margin_detail,,
002399,海普瑞,184824217,3547106,,2026-07-29,SZSE,margin_detail,,
002400,省广集团,725224264,21544943,,2026-07-29,SZSE,margin_detail,,
002401,中远海科,254308793,10945368,,2026-07-29,SZSE,margin_detail,,
002402,和而泰,1621605976,21030524,,2026-07-29,SZSE,margin_detail,,
002405,四维图新,1081465031,21923875,,2026-07-29,SZSE,margin_detail,,
002407,多氟多,2242563058,591368864,,2026-07-29,SZSE,margin_detail,,
002408,齐翔腾达,441566564,7529677,,2026-07-29,SZSE,margin_detail,,
002409,雅克科技,2695132714,735253349,,2026-07-29,SZSE,margin_detail,,
002410,广联达,641628456,9853867,,2026-07-29,SZSE,margin_detail,,
002412,汉森制药,165980456,40834220,,2026-07-29,SZSE,margin_detail,,
002413,雷科防务,450061399,12636657,,2026-07-29,SZSE,margin_detail,,
002414,高德红外,1346978501,137600745,,2026-07-29,SZSE,margin_detail,,
002415,海康威视,4889478612,453236812,,2026-07-29,SZSE,margin_detail,,
002416,爱施德,647624147,7570094,,2026-07-29,SZSE,margin_detail,,
002419,天虹股份,277654125,6440090,,2026-07-29,SZSE,margin_detail,,
002421,达实智能,240487580,34703775,,2026-07-29,SZSE,margin_detail,,
002422,科伦药业,946500564,288451085,,2026-07-29,SZSE,margin_detail,,
002423,中粮资本,526060803,6460569,,2026-07-29,SZSE,margin_detail,,
002426,胜利精密,558509334,14548754,,2026-07-29,SZSE,margin_detail,,
002428,云南锗业,3934789051,201936050,,2026-07-29,SZSE,margin_detail,,
002429,兆驰股份,1672650550,27484333,,2026-07-29,SZSE,margin_detail,,
002430,杭氧股份,598080230,32529654,,2026-07-29,SZSE,margin_detail,,
002432,九安医疗,1311484181,247921706,,2026-07-29,SZSE,margin_detail,,
002434,万里扬,422072774,4380423,,2026-07-29,SZSE,margin_detail,,
002436,兴森科技,2453762328,233588615,,2026-07-29,SZSE,margin_detail,,
